SpStock,Ocean,Species,Year,medianFratio,Group,GL,meanFgl,Fstatus_meanFgl,Weights_MSY,Fstatus_species_meanFgl10
WHM Atlantic,Atlantic,WHM,1998,2.5,Billfishes,6,2.305,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,1999,2.53,Billfishes,6,2.376666667,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2000,2.45,Billfishes,6,2.345,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2001,1.91,Billfishes,6,2.266666667,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2002,1.8,Billfishes,6,2.198333333,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2003,1.59,Billfishes,6,2.13,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2004,1.53,Billfishes,6,1.968333333,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2005,1.4,Billfishes,6,1.78,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2006,1.12,Billfishes,6,1.558333333,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2007,1.35,Billfishes,6,1.465,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2008,1.32,Billfishes,6,1.385,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2009,1.35,Billfishes,6,1.345,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2010,0.9,Billfishes,6,1.24,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2011,0.88,Billfishes,6,1.153333333,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2012,0.75,Billfishes,6,1.091666667,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2013,0.97,Billfishes,6,1.028333333,Overfishing,1,Overfishing
WHM Atlantic,Atlantic,WHM,2014,0.69,Billfishes,6,0.923333333,Not Overfishing,1,Not Overfishing
WHM Atlantic,Atlantic,WHM,2015,0.72,Billfishes,6,0.818333333,Not Overfishing,1,Not Overfishing
WHM Atlantic,Atlantic,WHM,2016,0.69,Billfishes,6,0.783333333,Not Overfishing,1,Not Overfishing
WHM Atlantic,Atlantic,WHM,2017,0.67,Billfishes,6,0.748333333,Not Overfishing,1,Not Overfishing
WHM Atlantic,Atlantic,WHM,2018,0.67,Billfishes,6,0.735,Not Overfishing,1,Not Overfishing
WHM Atlantic,Atlantic,WHM,2019,0.67,Billfishes,6,0.685,Not Overfishing,1,Not Overfishing
YFT Atlantic,Atlantic,YFT,1950,0,Tunas,5,0,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1951,0,Tunas,5,0,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1952,0.01,Tunas,5,0,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1953,0.01,Tunas,5,0,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1954,0.01,Tunas,5,0.006,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1955,0.01,Tunas,5,0.008,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1956,0.02,Tunas,5,0.012,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1957,0.06,Tunas,5,0.022,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1958,0.1,Tunas,5,0.04,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1959,0.15,Tunas,5,0.068,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1960,0.18,Tunas,5,0.102,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1961,0.16,Tunas,5,0.13,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1962,0.16,Tunas,5,0.15,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1963,0.18,Tunas,5,0.166,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1964,0.2,Tunas,5,0.176,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1965,0.2,Tunas,5,0.18,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1966,0.18,Tunas,5,0.184,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1967,0.2,Tunas,5,0.192,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1968,0.28,Tunas,5,0.212,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1969,0.29,Tunas,5,0.23,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1970,0.23,Tunas,5,0.236,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1971,0.23,Tunas,5,0.246,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1972,0.3,Tunas,5,0.266,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1973,0.3,Tunas,5,0.27,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1974,0.34,Tunas,5,0.28,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1975,0.41,Tunas,5,0.316,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1976,0.42,Tunas,5,0.354,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1977,0.45,Tunas,5,0.384,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1978,0.47,Tunas,5,0.418,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1979,0.46,Tunas,5,0.442,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1980,0.48,Tunas,5,0.456,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1981,0.61,Tunas,5,0.494,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1982,0.69,Tunas,5,0.542,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1983,0.7,Tunas,5,0.588,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1984,0.48,Tunas,5,0.592,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1985,0.63,Tunas,5,0.622,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1986,0.54,Tunas,5,0.608,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1987,0.53,Tunas,5,0.576,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1988,0.52,Tunas,5,0.54,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1989,0.62,Tunas,5,0.568,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1990,0.76,Tunas,5,0.594,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1991,0.71,Tunas,5,0.628,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1992,0.74,Tunas,5,0.67,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1993,0.75,Tunas,5,0.716,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1994,0.8,Tunas,5,0.752,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1995,0.73,Tunas,5,0.746,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1996,0.72,Tunas,5,0.748,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1997,0.69,Tunas,5,0.738,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1998,0.72,Tunas,5,0.732,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,1999,0.69,Tunas,5,0.71,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2000,0.68,Tunas,5,0.7,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2001,0.8,Tunas,5,0.716,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2002,0.73,Tunas,5,0.724,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2003,0.65,Tunas,5,0.71,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2004,0.61,Tunas,5,0.694,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2005,0.52,Tunas,5,0.662,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2006,0.55,Tunas,5,0.612,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2007,0.57,Tunas,5,0.58,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2008,0.68,Tunas,5,0.586,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2009,0.75,Tunas,5,0.614,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2010,0.79,Tunas,5,0.668,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2011,0.77,Tunas,5,0.712,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2012,0.77,Tunas,5,0.752,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2013,0.7,Tunas,5,0.756,Not Overfishing,121298,Not Overfishing
YFT Atlantic,Atlantic,YFT,2014,0.75,Tunas,5,0.756,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2015,0.87,Tunas,5,0.772,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2016,1.07,Tunas,5,0.832,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2017,1,Tunas,5,0.878,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2018,0.98,Tunas,5,0.934,Not Overfishing,121298,Overfishing
YFT Atlantic,Atlantic,YFT,2019,0.98,Tunas,5,0.98,Not Overfishing,121298,Overfishing
YFT Eastern Pacific,Pacific,YFT,1950,0,Tunas,5,0,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1951,0.032,Tunas,5,0,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1952,0.064,Tunas,5,0,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1953,0.096,Tunas,5,0,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1954,0.128,Tunas,5,0.064,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1955,0.16,Tunas,5,0.096,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1956,0.192,Tunas,5,0.128,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1957,0.224,Tunas,5,0.16,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1958,0.256,Tunas,5,0.192,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1959,0.288,Tunas,5,0.224,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1960,0.32,Tunas,5,0.256,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1961,0.352,Tunas,5,0.288,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1962,0.384,Tunas,5,0.32,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1963,0.416,Tunas,5,0.352,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1964,0.448,Tunas,5,0.384,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1965,0.48,Tunas,5,0.416,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1966,0.512,Tunas,5,0.448,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1967,0.544,Tunas,5,0.48,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1968,0.576,Tunas,5,0.512,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1969,0.608,Tunas,5,0.544,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1970,0.64,Tunas,5,0.576,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1971,0.672,Tunas,5,0.608,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1972,0.704,Tunas,5,0.64,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1973,0.736,Tunas,5,0.672,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1974,0.768,Tunas,5,0.704,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1975,0.8,Tunas,5,0.736,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1976,0.78,Tunas,5,0.7576,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1977,0.56,Tunas,5,0.7288,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1978,0.77,Tunas,5,0.7356,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1979,0.99,Tunas,5,0.78,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1980,1,Tunas,5,0.82,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1981,0.82,Tunas,5,0.828,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1982,0.85,Tunas,5,0.886,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1983,0.46,Tunas,5,0.824,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1984,0.37,Tunas,5,0.7,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1985,0.46,Tunas,5,0.592,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1986,0.68,Tunas,5,0.564,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1987,0.7,Tunas,5,0.534,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1988,0.66,Tunas,5,0.574,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1989,0.7,Tunas,5,0.64,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1990,0.79,Tunas,5,0.706,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1991,0.74,Tunas,5,0.718,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1992,0.68,Tunas,5,0.714,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1993,0.5,Tunas,5,0.682,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1994,0.74,Tunas,5,0.69,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1995,0.69,Tunas,5,0.67,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1996,0.61,Tunas,5,0.644,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1997,0.87,Tunas,5,0.682,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1998,0.67,Tunas,5,0.716,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,1999,0.66,Tunas,5,0.7,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2000,0.61,Tunas,5,0.684,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2001,0.82,Tunas,5,0.726,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2002,0.96,Tunas,5,0.744,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2003,1.39,Tunas,5,0.888,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2004,1.36,Tunas,5,1.028,Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2005,1.44,Tunas,5,1.194,Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2006,1.06,Tunas,5,1.242,Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2007,0.72,Tunas,5,1.194,Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2008,0.69,Tunas,5,1.054,Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2009,0.69,Tunas,5,0.92,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2010,0.71,Tunas,5,0.774,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2011,1.02,Tunas,5,0.766,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2012,0.85,Tunas,5,0.792,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2013,0.75,Tunas,5,0.804,Not Overfishing,254974,Not Overfishing
YFT Eastern Pacific,Pacific,YFT,2014,0.73,Tunas,5,0.812,Not Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2015,1.03,Tunas,5,0.876,Not Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2016,0.78,Tunas,5,0.828,Not Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2017,1.15,Tunas,5,0.888,Not Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2018,1.27,Tunas,5,0.992,Not Overfishing,254974,Overfishing
YFT Eastern Pacific,Pacific,YFT,2019,1.27,Tunas,5,1.1,Overfishing,254974,Overfishing
YFT Indian,Indian,YFT,1950,0.01,Tunas,5,0,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1951,0.01,Tunas,5,0,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1952,0.02,Tunas,5,0,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1953,0.02,Tunas,5,0,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1954,0.025,Tunas,5,0.017,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1955,0.04,Tunas,5,0.023,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1956,0.045,Tunas,5,0.03,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1957,0.035,Tunas,5,0.033,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1958,0.03,Tunas,5,0.035,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1959,0.03,Tunas,5,0.036,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1960,0.03,Tunas,5,0.034,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1961,0.04,Tunas,5,0.033,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1962,0.045,Tunas,5,0.035,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1963,0.04,Tunas,5,0.037,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1964,0.04,Tunas,5,0.039,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1965,0.04,Tunas,5,0.041,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1966,0.05,Tunas,5,0.043,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1967,0.05,Tunas,5,0.044,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1968,0.07,Tunas,5,0.05,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1969,0.06,Tunas,5,0.054,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1970,0.05,Tunas,5,0.056,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1971,0.05,Tunas,5,0.056,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1972,0.065,Tunas,5,0.059,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1973,0.075,Tunas,5,0.06,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1974,0.07,Tunas,5,0.062,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1975,0.08,Tunas,5,0.068,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1976,0.095,Tunas,5,0.077,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1977,0.13,Tunas,5,0.09,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1978,0.11,Tunas,5,0.097,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1979,0.11,Tunas,5,0.105,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1980,0.12,Tunas,5,0.113,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1981,0.125,Tunas,5,0.119,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1982,0.15,Tunas,5,0.123,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1983,0.135,Tunas,5,0.128,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1984,0.19,Tunas,5,0.144,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1985,0.24,Tunas,5,0.168,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1986,0.24,Tunas,5,0.191,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1987,0.275,Tunas,5,0.216,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1988,0.34,Tunas,5,0.257,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1989,0.38,Tunas,5,0.295,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1990,0.36,Tunas,5,0.319,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1991,0.38,Tunas,5,0.347,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1992,0.49,Tunas,5,0.39,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1993,0.53,Tunas,5,0.428,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1994,0.62,Tunas,5,0.476,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1995,0.72,Tunas,5,0.548,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1996,0.615,Tunas,5,0.595,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1997,0.76,Tunas,5,0.649,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1998,0.55,Tunas,5,0.653,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,1999,0.73,Tunas,5,0.675,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,2000,0.68,Tunas,5,0.667,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,2001,0.51,Tunas,5,0.646,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,2002,0.57,Tunas,5,0.608,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,2003,0.8,Tunas,5,0.658,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,2004,0.85,Tunas,5,0.682,Not Overfishing,403000,Overfishing
YFT Indian,Indian,YFT,2005,1.045,Tunas,5,0.755,Not Overfishing,403000,Overfishing
YFT Indian,Indian,YFT,2006,1.05,Tunas,5,0.863,Not Overfishing,403000,Overfishing
YFT Indian,Indian,YFT,2007,0.94,Tunas,5,0.937,Not Overfishing,403000,Overfishing
YFT Indian,Indian,YFT,2008,0.815,Tunas,5,0.94,Not Overfishing,403000,Overfishing
YFT Indian,Indian,YFT,2009,0.815,Tunas,5,0.933,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,2010,0.915,Tunas,5,0.907,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,2011,0.955,Tunas,5,0.888,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,2012,0.99,Tunas,5,0.898,Not Overfishing,403000,Not Overfishing
YFT Indian,Indian,YFT,2013,1.265,Tunas,5,0.988,Not Overfishing,403000,Not Overfishing
